5.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
620.0, {'nt1': -4.0, 'nt10': -0.35267857, 'nt11': -0.13839285, 'nt12': 0.0, 'nt13': -0.56696427, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -1.1160715, 'nt7': -1.2589285, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 8, 'nt11': 2, 'nt12': 0, 'nt13': 6, 'nt14': 22, 'nt15': 0, 'nt16': 0, 'nt2': 15, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 10, 'nt7': 6, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 8, 'nt11': 4, 'nt12': 0, 'nt13': 6, 'nt14': 23, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 33, 'nt4': 0, 'nt5': 0, 'nt6': 10, 'nt7': 9, 'nt8': 0, 'nt9': 0}, 
625.0, {'nt1': -4.0, 'nt10': -0.58928573, 'nt11': -0.24107143, 'nt12': 0.0, 'nt13': -0.29910713, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -1.3705357, 'nt7': -1.4598215, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 12, 'nt11': 3, 'nt12': 0, 'nt13': 4, 'nt14': 22, 'nt15': 0, 'nt16': 0, 'nt2': 12, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 13, 'nt7': 6, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 12, 'nt11': 5, 'nt12': 0, 'nt13': 4, 'nt14': 23, 'nt15': 0, 'nt16': 0, 'nt2': 21, 'nt3': 31, 'nt4': 0, 'nt5': 0, 'nt6': 13, 'nt7': 9, 'nt8': 0, 'nt9': 0}, 
630.0, {'nt1': -4.0, 'nt10': -0.85714287, 'nt11': -0.3705357, 'nt12': 0.0, 'nt13': -0.17410715, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -1.6785715, 'nt7': -0.9464286, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 12, 'nt11': 4, 'nt12': 0, 'nt13': 2, 'nt14': 21, 'nt15': 1, 'nt16': 0, 'nt2': 9, 'nt3': 21, 'nt4': 0, 'nt5': 0, 'nt6': 14, 'nt7': 5, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 12, 'nt11': 6, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 18, 'nt3': 34, 'nt4': 0, 'nt5': 0, 'nt6': 14, 'nt7': 7, 'nt8': 0, 'nt9': 0}, 
635.0, {'nt1': -3.6830356, 'nt10': -0.8973214, 'nt11': -0.50446427, 'nt12': 0.0, 'nt13': -0.071428575, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.008928572, 'nt5': 0.0, 'nt6': -2.0044644, 'nt7': -0.36607143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 11, 'nt11': 4, 'nt12': 0, 'nt13': 1, 'nt14': 21, 'nt15': 0, 'nt16': 0, 'nt2': 9, 'nt3': 21, 'nt4': 1, 'nt5': 0, 'nt6': 15, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 11, 'nt11': 6, 'nt12': 0, 'nt13': 1, 'nt14': 25, 'nt15': 0, 'nt16': 0, 'nt2': 18, 'nt3': 38, 'nt4': 1, 'nt5': 0, 'nt6': 15, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
640.0, {'nt1': -2.5714285, 'nt10': -1.1428572, 'nt11': -0.68303573, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.035714287, 'nt5': 0.0, 'nt6': -2.34375, 'nt7': -0.4330357, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 11, 'nt11': 7, 'nt12': 0, 'nt13': 0, 'nt14': 21, 'nt15': 0, 'nt16': 0, 'nt2': 8, 'nt3': 21, 'nt4': 2, 'nt5': 0, 'nt6': 16, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 11, 'nt11': 9, 'nt12': 0, 'nt13': 0, 'nt14': 26, 'nt15': 0, 'nt16': 0, 'nt2': 15, 'nt3': 42, 'nt4': 2, 'nt5': 0, 'nt6': 16, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
645.0, {'nt1': -2.6919644, 'nt10': -1.2232143, 'nt11': -0.94196427, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -2.7142856, 'nt7': -0.51339287, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 10, 'nt11': 10, 'nt12': 0, 'nt13': 0, 'nt14': 22, 'nt15': 0, 'nt16': 0, 'nt2': 8, 'nt3': 22, 'nt4': 0, 'nt5': 0, 'nt6': 17, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 10, 'nt11': 13, 'nt12': 0, 'nt13': 0, 'nt14': 30, 'nt15': 0, 'nt16': 0, 'nt2': 13, 'nt3': 45, 'nt4': 0, 'nt5': 0, 'nt6': 17, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
650.0, {'nt1': -2.825893, 'nt10': -1.4464285, 'nt11': -1.2455357, 'nt12': 0.0, 'nt13': -0.04464286, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -2.3169644, 'nt7': -0.6026786, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 10, 'nt11': 10, 'nt12': 0, 'nt13': 3, 'nt14': 23, 'nt15': 0, 'nt16': 0, 'nt2': 6, 'nt3': 22, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 10, 'nt11': 14, 'nt12': 0, 'nt13': 3, 'nt14': 32, 'nt15': 0, 'nt16': 0, 'nt2': 12, 'nt3': 51, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
655.0, {'nt1': -2.9732144, 'nt10': -1.6696428, 'nt11': -0.8125, 'nt12': 0.0, 'nt13': -0.14732143, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -2.736607, 'nt7': -0.69196427, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 10, 'nt11': 9, 'nt12': 0, 'nt13': 5, 'nt14': 23, 'nt15': 0, 'nt16': 0, 'nt2': 6, 'nt3': 22, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 10, 'nt11': 12, 'nt12': 0, 'nt13': 5, 'nt14': 32, 'nt15': 0, 'nt16': 0, 'nt2': 9, 'nt3': 53, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
660.0, {'nt1': -3.169643, 'nt10': -1.6741072, 'nt11': -1.0982143, 'nt12': 0.0, 'nt13': -0.21428572, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.008928572, 'nt5': 0.0, 'nt6': -2.7589285, 'nt7': -0.78125, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 9, 'nt11': 10, 'nt12': 0, 'nt13': 5, 'nt14': 23, 'nt15': 0, 'nt16': 0, 'nt2': 6, 'nt3': 23, 'nt4': 1, 'nt5': 0, 'nt6': 20, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 9, 'nt11': 13, 'nt12': 0, 'nt13': 5, 'nt14': 29, 'nt15': 0, 'nt16': 0, 'nt2': 10, 'nt3': 55, 'nt4': 1, 'nt5': 0, 'nt6': 20, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
665.0, {'nt1': -2.580357, 'nt10': -1.875, 'nt11': -1.3883928, 'nt12': 0.0, 'nt13': -0.102678575, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -3.205357, 'nt7': -0.26339287, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 9, 'nt11': 10, 'nt12': 0, 'nt13': 2, 'nt14': 23, 'nt15': 1, 'nt16': 0, 'nt2': 6, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 9, 'nt11': 13, 'nt12': 0, 'nt13': 2, 'nt14': 26, 'nt15': 1, 'nt16': 0, 'nt2': 11, 'nt3': 54, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
670.0, {'nt1': -2.736607, 'nt10': -2.075893, 'nt11': -1.7098215, 'nt12': 0.0, 'nt13': -0.14732143, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -3.0669644, 'nt7': -0.3080357, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 9, 'nt11': 10, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 9, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 9, 'nt11': 15, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 19, 'nt3': 50, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
675.0, {'nt1': -2.892857, 'nt10': -2.2767856, 'nt11': -1.6607143, 'nt12': 0.0, 'nt13': -0.22321428, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -2.875, 'nt7': -0.36160713, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 9, 'nt11': 10, 'nt12': 0, 'nt13': 5, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 9, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 17, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 9, 'nt11': 14, 'nt12': 0, 'nt13': 5, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 19, 'nt3': 47, 'nt4': 0, 'nt5': 0, 'nt6': 17, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
680.0, {'nt1': -1.6294643, 'nt10': -2.4910715, 'nt11': -1.0178572, 'nt12': 0.0, 'nt13': -0.34375, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.013392857, 'nt5': 0.0, 'nt6': -2.6830356, 'nt7': -0.4732143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 11, 'nt11': 8, 'nt12': 0, 'nt13': 6, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 9, 'nt3': 23, 'nt4': 2, 'nt5': 0, 'nt6': 15, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 11, 'nt11': 9, 'nt12': 0, 'nt13': 6, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 19, 'nt3': 45, 'nt4': 2, 'nt5': 0, 'nt6': 15, 'nt7': 6, 'nt8': 0, 'nt9': 0}, 
685.0, {'nt1': -0.42410713, 'nt10': -2.7723215, 'nt11': -1.25, 'nt12': 0.0, 'nt13': -0.47767857, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.08035714, 'nt5': 0.0, 'nt6': -3.017857, 'nt7': -0.08928572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 4, 'nt10': 13, 'nt11': 11, 'nt12': 0, 'nt13': 6, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 9, 'nt3': 23, 'nt4': 4, 'nt5': 0, 'nt6': 15, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 4, 'nt10': 13, 'nt11': 12, 'nt12': 0, 'nt13': 6, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 19, 'nt3': 43, 'nt4': 4, 'nt5': 0, 'nt6': 15, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
690.0, {'nt1': -0.51339287, 'nt10': -3.09375, 'nt11': -1.5446428, 'nt12': 0.0, 'nt13': -0.6339286, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.06696428, 'nt5': 0.0, 'nt6': -3.3526785, 'nt7': -0.13392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 4, 'nt10': 16, 'nt11': 11, 'nt12': 0, 'nt13': 8, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 10, 'nt3': 22, 'nt4': 2, 'nt5': 0, 'nt6': 15, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 4, 'nt10': 16, 'nt11': 14, 'nt12': 0, 'nt13': 8, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 19, 'nt3': 42, 'nt4': 2, 'nt5': 0, 'nt6': 15, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
695.0, {'nt1': -0.61160713, 'nt10': -3.46875, 'nt11': -1.8571428, 'nt12': 0.0, 'nt13': -0.81696427, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -3.6875, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 18, 'nt11': 11, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 12, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 15, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 18, 'nt11': 14, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 21, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 15, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
700.0, {'nt1': -0.75, 'nt10': -3.8705356, 'nt11': -2.169643, 'nt12': 0.0, 'nt13': -1.0178572, 'nt14': -4.0, 'nt15': -0.008928572, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -3.6607144, 'nt7': -0.013392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 18, 'nt11': 11, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 13, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 14, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 18, 'nt11': 14, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 22, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 14, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
705.0, {'nt1': -0.94196427, 'nt10': -4.0, 'nt11': -1.6785715, 'nt12': 0.0, 'nt13': -1.21875, 'nt14': -4.0, 'nt15': -0.08035714, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -2.8705356, 'nt7': -0.008928572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 18, 'nt11': 11, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 4, 'nt16': 0, 'nt2': 13, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 11, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 18, 'nt11': 13, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 5, 'nt16': 0, 'nt2': 23, 'nt3': 42, 'nt4': 0, 'nt5': 0, 'nt6': 11, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
710.0, {'nt1': -1.1428572, 'nt10': -4.0, 'nt11': -2.03125, 'nt12': 0.0, 'nt13': -1.4196428, 'nt14': -4.0, 'nt15': -0.11160714, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -3.138393, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 20, 'nt11': 15, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 3, 'nt16': 0, 'nt2': 13, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 13, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 20, 'nt11': 17, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 3, 'nt16': 0, 'nt2': 23, 'nt3': 42, 'nt4': 0, 'nt5': 0, 'nt6': 13, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
715.0, {'nt1': -1.34375, 'nt10': -4.0, 'nt11': -2.4464285, 'nt12': 0.0, 'nt13': -1.6205357, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -3.482143, 'nt7': -0.004464286, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 22, 'nt11': 16, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 13, 'nt3': 22, 'nt4': 0, 'nt5': 0, 'nt6': 17, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 22, 'nt11': 20, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 22, 'nt3': 42, 'nt4': 0, 'nt5': 0, 'nt6': 17, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
720.0, {'nt1': -1.2455357, 'nt10': -4.0, 'nt11': -2.9330356, 'nt12': 0.0, 'nt13': -1.5178572, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.02232143, 'nt5': 0.0, 'nt6': -3.888393, 'nt7': -0.026785715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 22, 'nt11': 18, 'nt12': 0, 'nt13': 8, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 13, 'nt3': 23, 'nt4': 1, 'nt5': 0, 'nt6': 19, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 22, 'nt11': 23, 'nt12': 0, 'nt13': 8, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 22, 'nt3': 42, 'nt4': 1, 'nt5': 0, 'nt6': 19, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
725.0, {'nt1': -0.65625, 'nt10': -4.0, 'nt11': -3.4464285, 'nt12': 0.0, 'nt13': -0.91071427, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 22, 'nt11': 18, 'nt12': 0, 'nt13': 5, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 13, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 22, 'nt11': 23, 'nt12': 0, 'nt13': 5, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 23, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
730.0, {'nt1': -0.76785713, 'nt10': -4.0, 'nt11': -3.9598215, 'nt12': 0.0, 'nt13': -0.34375, 'nt14': -4.0, 'nt15': -0.04017857, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.013392857, 'nt5': 0.0, 'nt6': -3.8348215, 'nt7': -0.008928572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 22, 'nt11': 18, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 2, 'nt16': 0, 'nt2': 14, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 17, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 22, 'nt11': 23, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 3, 'nt16': 0, 'nt2': 25, 'nt3': 42, 'nt4': 1, 'nt5': 0, 'nt6': 17, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
735.0, {'nt1': -0.87946427, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -0.18303572, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.035714287, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.03125, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 23, 'nt11': 18, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 17, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 17, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 23, 'nt11': 23, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 26, 'nt3': 41, 'nt4': 1, 'nt5': 0, 'nt6': 17, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
740.0, {'nt1': -1.0401785, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -0.20535715, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 19, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 17, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 1, 'nt14': 25, 'nt15': 0, 'nt16': 0, 'nt2': 26, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 19, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
745.0, {'nt1': -1.2410715, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -0.25, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 3, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 17, 'nt3': 22, 'nt4': 0, 'nt5': 0, 'nt6': 22, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 27, 'nt12': 0, 'nt13': 3, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 29, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 22, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
750.0, {'nt1': -1.1964285, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -0.071428575, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.04017857, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 4, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 17, 'nt3': 23, 'nt4': 2, 'nt5': 0, 'nt6': 22, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 24, 'nt11': 28, 'nt12': 0, 'nt13': 4, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 32, 'nt3': 40, 'nt4': 2, 'nt5': 0, 'nt6': 22, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
755.0, {'nt1': -1.375, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -0.16071428, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.12053572, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 24, 'nt11': 23, 'nt12': 0, 'nt13': 4, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 17, 'nt3': 23, 'nt4': 4, 'nt5': 0, 'nt6': 22, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 24, 'nt11': 28, 'nt12': 0, 'nt13': 4, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 35, 'nt3': 40, 'nt4': 4, 'nt5': 0, 'nt6': 22, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
