5.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1870.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.071428575, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1875.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.09375, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1880.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.017857144, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.116071425, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1885.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.084821425, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.13839285, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1890.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.17410715, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.16071428, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 11, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1895.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.116071425, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1900.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.18303572, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1905.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.04910714, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1910.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.071428575, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1915.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1920.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.02232143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
1925.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1930.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.013392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1935.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.004464286, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.058035713, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
1940.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.04910714, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.116071425, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
1945.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.09375, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.18303572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
1950.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.13839285, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.058035713, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
1955.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.18303572, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1960.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.22767857, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1965.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.13392857, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 11, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1970.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.16964285, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1975.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.21428572, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1980.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.058035713, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1985.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1990.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1995.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
2000.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.008928572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
2005.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.03125, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 78, 'nt15': 34, 'nt16': 10, 'nt2': 73, 'nt3': 73, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
