5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.004464286, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
2100.0, {'nt1': -0.07589286, 'nt10': -3.46875, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.88839287, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.3705356}, {'nt1': 4, 'nt10': 17, 'nt11': 23, 'nt12': 0, 'nt13': 20, 'nt14': 23, 'nt15': 24, 'nt16': 10, 'nt2': 23, 'nt3': 20, 'nt4': 8, 'nt5': 14, 'nt6': 21, 'nt7': 23, 'nt8': 0, 'nt9': 9}, {'nt1': 4, 'nt10': 18, 'nt11': 35, 'nt12': 0, 'nt13': 32, 'nt14': 51, 'nt15': 51, 'nt16': 10, 'nt2': 38, 'nt3': 74, 'nt4': 8, 'nt5': 20, 'nt6': 25, 'nt7': 39, 'nt8': 0, 'nt9': 9}, 
2105.0, {'nt1': -0.21428572, 'nt10': -3.8705356, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -1.0669643, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.5714285}, {'nt1': 8, 'nt10': 17, 'nt11': 23, 'nt12': 0, 'nt13': 20, 'nt14': 23, 'nt15': 24, 'nt16': 10, 'nt2': 23, 'nt3': 22, 'nt4': 8, 'nt5': 16, 'nt6': 21, 'nt7': 23, 'nt8': 0, 'nt9': 9}, {'nt1': 8, 'nt10': 18, 'nt11': 36, 'nt12': 0, 'nt13': 30, 'nt14': 51, 'nt15': 50, 'nt16': 10, 'nt2': 42, 'nt3': 75, 'nt4': 8, 'nt5': 22, 'nt6': 25, 'nt7': 39, 'nt8': 0, 'nt9': 9}, 
2110.0, {'nt1': -0.41517857, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -1.2455357, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.7723215}, {'nt1': 9, 'nt10': 17, 'nt11': 23, 'nt12': 0, 'nt13': 19, 'nt14': 23, 'nt15': 23, 'nt16': 9, 'nt2': 23, 'nt3': 22, 'nt4': 8, 'nt5': 17, 'nt6': 21, 'nt7': 22, 'nt8': 0, 'nt9': 9}, {'nt1': 10, 'nt10': 18, 'nt11': 37, 'nt12': 0, 'nt13': 29, 'nt14': 49, 'nt15': 53, 'nt16': 11, 'nt2': 51, 'nt3': 79, 'nt4': 8, 'nt5': 23, 'nt6': 26, 'nt7': 36, 'nt8': 0, 'nt9': 9}, 
2115.0, {'nt1': -0.61160713, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.8973214, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.9732144}, {'nt1': 9, 'nt10': 17, 'nt11': 23, 'nt12': 0, 'nt13': 17, 'nt14': 23, 'nt15': 23, 'nt16': 8, 'nt2': 23, 'nt3': 23, 'nt4': 6, 'nt5': 18, 'nt6': 21, 'nt7': 22, 'nt8': 0, 'nt9': 9}, {'nt1': 9, 'nt10': 18, 'nt11': 38, 'nt12': 0, 'nt13': 28, 'nt14': 49, 'nt15': 53, 'nt16': 8, 'nt2': 54, 'nt3': 78, 'nt4': 6, 'nt5': 24, 'nt6': 27, 'nt7': 38, 'nt8': 0, 'nt9': 9}, 
2120.0, {'nt1': -0.69196427, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.8035714, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.642857}, {'nt1': 8, 'nt10': 17, 'nt11': 23, 'nt12': 0, 'nt13': 17, 'nt14': 23, 'nt15': 23, 'nt16': 8, 'nt2': 21, 'nt3': 22, 'nt4': 6, 'nt5': 19, 'nt6': 21, 'nt7': 22, 'nt8': 0, 'nt9': 8}, {'nt1': 8, 'nt10': 19, 'nt11': 39, 'nt12': 0, 'nt13': 27, 'nt14': 51, 'nt15': 55, 'nt16': 8, 'nt2': 56, 'nt3': 76, 'nt4': 6, 'nt5': 25, 'nt6': 27, 'nt7': 38, 'nt8': 0, 'nt9': 8}, 
2125.0, {'nt1': -0.87053573, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.4955357, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.825893}, {'nt1': 8, 'nt10': 19, 'nt11': 24, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 21, 'nt3': 22, 'nt4': 4, 'nt5': 18, 'nt6': 20, 'nt7': 22, 'nt8': 0, 'nt9': 8}, {'nt1': 8, 'nt10': 21, 'nt11': 41, 'nt12': 0, 'nt13': 26, 'nt14': 54, 'nt15': 54, 'nt16': 8, 'nt2': 57, 'nt3': 75, 'nt4': 4, 'nt5': 23, 'nt6': 24, 'nt7': 38, 'nt8': 0, 'nt9': 9}, 
2130.0, {'nt1': -0.74553573, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.20089285, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.0357144}, {'nt1': 6, 'nt10': 21, 'nt11': 23, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 23, 'nt16': 9, 'nt2': 20, 'nt3': 22, 'nt4': 2, 'nt5': 19, 'nt6': 20, 'nt7': 22, 'nt8': 0, 'nt9': 8}, {'nt1': 6, 'nt10': 23, 'nt11': 39, 'nt12': 0, 'nt13': 26, 'nt14': 54, 'nt15': 52, 'nt16': 9, 'nt2': 57, 'nt3': 74, 'nt4': 2, 'nt5': 24, 'nt6': 24, 'nt7': 38, 'nt8': 0, 'nt9': 10}, 
2135.0, {'nt1': -0.87946427, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -3.236607, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.24553572, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.2589285}, {'nt1': 6, 'nt10': 22, 'nt11': 22, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 18, 'nt3': 22, 'nt4': 2, 'nt5': 19, 'nt6': 20, 'nt7': 21, 'nt8': 0, 'nt9': 8}, {'nt1': 6, 'nt10': 24, 'nt11': 35, 'nt12': 0, 'nt13': 25, 'nt14': 53, 'nt15': 53, 'nt16': 9, 'nt2': 56, 'nt3': 71, 'nt4': 2, 'nt5': 22, 'nt6': 24, 'nt7': 35, 'nt8': 0, 'nt9': 10}, 
2140.0, {'nt1': -0.82589287, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -3.4375, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.02232143, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.4910715}, {'nt1': 5, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 17, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 19, 'nt3': 22, 'nt4': 2, 'nt5': 19, 'nt6': 20, 'nt7': 21, 'nt8': 0, 'nt9': 9}, {'nt1': 5, 'nt10': 26, 'nt11': 35, 'nt12': 0, 'nt13': 26, 'nt14': 54, 'nt15': 56, 'nt16': 9, 'nt2': 59, 'nt3': 70, 'nt4': 2, 'nt5': 22, 'nt6': 24, 'nt7': 36, 'nt8': 0, 'nt9': 11}, 
2145.0, {'nt1': -0.9375, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -3.638393, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.071428575, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.7589285}, {'nt1': 5, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 18, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 20, 'nt3': 22, 'nt4': 3, 'nt5': 19, 'nt6': 19, 'nt7': 20, 'nt8': 0, 'nt9': 10}, {'nt1': 5, 'nt10': 26, 'nt11': 36, 'nt12': 0, 'nt13': 27, 'nt14': 58, 'nt15': 56, 'nt16': 9, 'nt2': 60, 'nt3': 71, 'nt4': 3, 'nt5': 22, 'nt6': 21, 'nt7': 35, 'nt8': 0, 'nt9': 13}, 
2150.0, {'nt1': -0.62053573, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -3.8392856, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.14285715, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.53125}, {'nt1': 4, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 18, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 21, 'nt3': 23, 'nt4': 4, 'nt5': 17, 'nt6': 19, 'nt7': 22, 'nt8': 0, 'nt9': 9}, {'nt1': 5, 'nt10': 28, 'nt11': 36, 'nt12': 0, 'nt13': 27, 'nt14': 61, 'nt15': 58, 'nt16': 9, 'nt2': 63, 'nt3': 70, 'nt4': 4, 'nt5': 18, 'nt6': 21, 'nt7': 35, 'nt8': 0, 'nt9': 10}, 
2155.0, {'nt1': -0.7098214, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -3.111607, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.25, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.78125}, {'nt1': 5, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 18, 'nt14': 24, 'nt15': 22, 'nt16': 9, 'nt2': 24, 'nt3': 23, 'nt4': 5, 'nt5': 17, 'nt6': 19, 'nt7': 22, 'nt8': 0, 'nt9': 7}, {'nt1': 5, 'nt10': 28, 'nt11': 34, 'nt12': 0, 'nt13': 27, 'nt14': 59, 'nt15': 59, 'nt16': 10, 'nt2': 67, 'nt3': 72, 'nt4': 5, 'nt5': 18, 'nt6': 21, 'nt7': 35, 'nt8': 0, 'nt9': 7}, 
2160.0, {'nt1': -0.5714286, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -2.013393, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.38392857, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.0}, {'nt1': 4, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 23, 'nt16': 7, 'nt2': 24, 'nt3': 23, 'nt4': 6, 'nt5': 15, 'nt6': 19, 'nt7': 22, 'nt8': 0, 'nt9': 5}, {'nt1': 5, 'nt10': 28, 'nt11': 34, 'nt12': 0, 'nt13': 29, 'nt14': 59, 'nt15': 58, 'nt16': 8, 'nt2': 68, 'nt3': 75, 'nt4': 6, 'nt5': 15, 'nt6': 21, 'nt7': 35, 'nt8': 0, 'nt9': 5}, 
2165.0, {'nt1': -0.65625, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -2.0535715, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.3080357, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.1116072}, {'nt1': 4, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 7, 'nt2': 23, 'nt3': 23, 'nt4': 5, 'nt5': 15, 'nt6': 19, 'nt7': 21, 'nt8': 0, 'nt9': 5}, {'nt1': 4, 'nt10': 30, 'nt11': 37, 'nt12': 0, 'nt13': 32, 'nt14': 59, 'nt15': 55, 'nt16': 7, 'nt2': 68, 'nt3': 78, 'nt4': 5, 'nt5': 15, 'nt6': 21, 'nt7': 32, 'nt8': 0, 'nt9': 5}, 
2170.0, {'nt1': -0.4642857, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.6428572, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.18303572, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.2232143}, {'nt1': 5, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 23, 'nt16': 6, 'nt2': 23, 'nt3': 22, 'nt4': 3, 'nt5': 13, 'nt6': 19, 'nt7': 21, 'nt8': 0, 'nt9': 5}, {'nt1': 5, 'nt10': 30, 'nt11': 36, 'nt12': 0, 'nt13': 33, 'nt14': 62, 'nt15': 56, 'nt16': 6, 'nt2': 68, 'nt3': 77, 'nt4': 3, 'nt5': 13, 'nt6': 21, 'nt7': 32, 'nt8': 0, 'nt9': 5}, 
2175.0, {'nt1': -0.57589287, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.7767857, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.25, 'nt5': -3.3794644, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.3660715}, {'nt1': 5, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 23, 'nt16': 6, 'nt2': 24, 'nt3': 23, 'nt4': 3, 'nt5': 11, 'nt6': 19, 'nt7': 21, 'nt8': 0, 'nt9': 7}, {'nt1': 5, 'nt10': 30, 'nt11': 35, 'nt12': 0, 'nt13': 34, 'nt14': 64, 'nt15': 58, 'nt16': 6, 'nt2': 68, 'nt3': 79, 'nt4': 3, 'nt5': 11, 'nt6': 21, 'nt7': 33, 'nt8': 0, 'nt9': 7}, 
2180.0, {'nt1': -0.6875, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.9107143, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.19642857, 'nt5': -3.638393, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.5580357}, {'nt1': 5, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 23, 'nt16': 6, 'nt2': 24, 'nt3': 23, 'nt4': 3, 'nt5': 11, 'nt6': 17, 'nt7': 21, 'nt8': 0, 'nt9': 9}, {'nt1': 5, 'nt10': 30, 'nt11': 35, 'nt12': 0, 'nt13': 35, 'nt14': 65, 'nt15': 56, 'nt16': 6, 'nt2': 66, 'nt3': 78, 'nt4': 3, 'nt5': 12, 'nt6': 17, 'nt7': 33, 'nt8': 0, 'nt9': 9}, 
2185.0, {'nt1': -0.8526786, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -2.0625, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.008928572, 'nt5': -3.90625, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.78125}, {'nt1': 9, 'nt10': 23, 'nt11': 22, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 23, 'nt16': 7, 'nt2': 24, 'nt3': 23, 'nt4': 1, 'nt5': 11, 'nt6': 17, 'nt7': 23, 'nt8': 0, 'nt9': 11}, {'nt1': 9, 'nt10': 27, 'nt11': 35, 'nt12': 0, 'nt13': 36, 'nt14': 66, 'nt15': 58, 'nt16': 7, 'nt2': 64, 'nt3': 77, 'nt4': 1, 'nt5': 12, 'nt6': 17, 'nt7': 35, 'nt8': 0, 'nt9': 11}, 
2190.0, {'nt1': -1.0580357, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.6116072, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.035714287, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.0401785}, {'nt1': 9, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 23, 'nt16': 9, 'nt2': 24, 'nt3': 23, 'nt4': 1, 'nt5': 11, 'nt6': 17, 'nt7': 23, 'nt8': 0, 'nt9': 12}, {'nt1': 10, 'nt10': 27, 'nt11': 33, 'nt12': 0, 'nt13': 36, 'nt14': 67, 'nt15': 57, 'nt16': 9, 'nt2': 63, 'nt3': 78, 'nt4': 2, 'nt5': 12, 'nt6': 17, 'nt7': 36, 'nt8': 0, 'nt9': 12}, 
2195.0, {'nt1': -1.2544643, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.8125, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.102678575, 'nt5': -3.294643, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.325893}, {'nt1': 9, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 22, 'nt16': 9, 'nt2': 24, 'nt3': 24, 'nt4': 2, 'nt5': 9, 'nt6': 17, 'nt7': 23, 'nt8': 0, 'nt9': 13}, {'nt1': 9, 'nt10': 27, 'nt11': 30, 'nt12': 0, 'nt13': 36, 'nt14': 69, 'nt15': 58, 'nt16': 9, 'nt2': 64, 'nt3': 79, 'nt4': 3, 'nt5': 9, 'nt6': 17, 'nt7': 39, 'nt8': 0, 'nt9': 13}, 
2200.0, {'nt1': -1.4598215, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.3258928, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.18303572, 'nt5': -3.517857, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.6160715}, {'nt1': 9, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 24, 'nt3': 23, 'nt4': 3, 'nt5': 10, 'nt6': 17, 'nt7': 22, 'nt8': 0, 'nt9': 13}, {'nt1': 10, 'nt10': 29, 'nt11': 30, 'nt12': 0, 'nt13': 35, 'nt14': 72, 'nt15': 57, 'nt16': 8, 'nt2': 63, 'nt3': 78, 'nt4': 4, 'nt5': 10, 'nt6': 17, 'nt7': 39, 'nt8': 0, 'nt9': 13}, 
2205.0, {'nt1': -1.65625, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.5044643, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.17410715, 'nt5': -3.7544644, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.9151785}, {'nt1': 9, 'nt10': 21, 'nt11': 21, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 24, 'nt3': 23, 'nt4': 3, 'nt5': 12, 'nt6': 16, 'nt7': 23, 'nt8': 0, 'nt9': 14}, {'nt1': 9, 'nt10': 26, 'nt11': 30, 'nt12': 0, 'nt13': 33, 'nt14': 75, 'nt15': 58, 'nt16': 8, 'nt2': 62, 'nt3': 76, 'nt4': 3, 'nt5': 12, 'nt6': 16, 'nt7': 44, 'nt8': 0, 'nt9': 14}, 
2210.0, {'nt1': -1.8571428, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.96428573, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.25892857, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.2410715}, {'nt1': 9, 'nt10': 21, 'nt11': 23, 'nt12': 0, 'nt13': 22, 'nt14': 23, 'nt15': 23, 'nt16': 6, 'nt2': 24, 'nt3': 24, 'nt4': 4, 'nt5': 12, 'nt6': 16, 'nt7': 23, 'nt8': 0, 'nt9': 15}, {'nt1': 9, 'nt10': 26, 'nt11': 32, 'nt12': 0, 'nt13': 32, 'nt14': 76, 'nt15': 62, 'nt16': 6, 'nt2': 58, 'nt3': 77, 'nt4': 4, 'nt5': 12, 'nt6': 17, 'nt7': 45, 'nt8': 0, 'nt9': 15}, 
2215.0, {'nt1': -2.0580356, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.6651786, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.35714287, 'nt5': -3.232143, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.575893}, {'nt1': 9, 'nt10': 21, 'nt11': 23, 'nt12': 0, 'nt13': 22, 'nt14': 23, 'nt15': 24, 'nt16': 5, 'nt2': 24, 'nt3': 24, 'nt4': 5, 'nt5': 10, 'nt6': 14, 'nt7': 23, 'nt8': 0, 'nt9': 15}, {'nt1': 9, 'nt10': 26, 'nt11': 32, 'nt12': 0, 'nt13': 31, 'nt14': 78, 'nt15': 62, 'nt16': 5, 'nt2': 56, 'nt3': 77, 'nt4': 5, 'nt5': 10, 'nt6': 14, 'nt7': 45, 'nt8': 0, 'nt9': 15}, 
2220.0, {'nt1': -2.2589285, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.4732143, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.46875, 'nt5': -3.4598215, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.9107144}, {'nt1': 9, 'nt10': 21, 'nt11': 23, 'nt12': 0, 'nt13': 22, 'nt14': 23, 'nt15': 23, 'nt16': 4, 'nt2': 24, 'nt3': 24, 'nt4': 5, 'nt5': 11, 'nt6': 14, 'nt7': 23, 'nt8': 0, 'nt9': 15}, {'nt1': 9, 'nt10': 26, 'nt11': 35, 'nt12': 0, 'nt13': 31, 'nt14': 78, 'nt15': 64, 'nt16': 4, 'nt2': 53, 'nt3': 75, 'nt4': 5, 'nt5': 11, 'nt6': 15, 'nt7': 45, 'nt8': 0, 'nt9': 15}, 
2225.0, {'nt1': -2.4642856, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.56696427, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.4419643, 'nt5': -3.75, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 9, 'nt10': 22, 'nt11': 23, 'nt12': 0, 'nt13': 22, 'nt14': 24, 'nt15': 23, 'nt16': 4, 'nt2': 22, 'nt3': 23, 'nt4': 5, 'nt5': 14, 'nt6': 14, 'nt7': 23, 'nt8': 0, 'nt9': 15}, {'nt1': 10, 'nt10': 27, 'nt11': 35, 'nt12': 0, 'nt13': 30, 'nt14': 79, 'nt15': 64, 'nt16': 5, 'nt2': 53, 'nt3': 74, 'nt4': 5, 'nt5': 14, 'nt6': 15, 'nt7': 45, 'nt8': 0, 'nt9': 15}, 
2230.0, {'nt1': -2.6919644, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.65625, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.24553572, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.236607}, {'nt1': 9, 'nt10': 21, 'nt11': 23, 'nt12': 0, 'nt13': 22, 'nt14': 24, 'nt15': 23, 'nt16': 5, 'nt2': 20, 'nt3': 23, 'nt4': 4, 'nt5': 14, 'nt6': 13, 'nt7': 23, 'nt8': 0, 'nt9': 15}, {'nt1': 11, 'nt10': 24, 'nt11': 35, 'nt12': 0, 'nt13': 30, 'nt14': 80, 'nt15': 65, 'nt16': 5, 'nt2': 51, 'nt3': 75, 'nt4': 4, 'nt5': 14, 'nt6': 13, 'nt7': 45, 'nt8': 0, 'nt9': 15}, 
2235.0, {'nt1': -2.861607, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.80803573, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.20535715, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -3.5848215}, {'nt1': 9, 'nt10': 21, 'nt11': 24, 'nt12': 0, 'nt13': 22, 'nt14': 24, 'nt15': 24, 'nt16': 8, 'nt2': 17, 'nt3': 23, 'nt4': 3, 'nt5': 14, 'nt6': 13, 'nt7': 23, 'nt8': 0, 'nt9': 15}, {'nt1': 9, 'nt10': 24, 'nt11': 36, 'nt12': 0, 'nt13': 31, 'nt14': 78, 'nt15': 68, 'nt16': 8, 'nt2': 53, 'nt3': 74, 'nt4': 3, 'nt5': 14, 'nt6': 14, 'nt7': 43, 'nt8': 0, 'nt9': 16}, 
